draw_seq,date,year,month,day,prize_1,prize_2,prize_3,special_1,special_2,special_3,special_4,special_5,special_6,special_7,special_8,special_9,special_10,consol_1,consol_2,consol_3,consol_4,consol_5,consol_6,consol_7,consol_8,consol_9,consol_10
2543,2005-12-07,2005,12,7,797,6136,7097,7992,192,5916,8213,5828,736,5587,9004,1712,7912,3714,6115,9094,4714,314,1856,4013,219,1491,1212
2544,2005-12-10,2005,12,10,5688,2290,6474,5934,681,1508,1067,567,1982,8334,3987,5614,962,708,5952,925,5264,6093,1183,597,8412,3431,6969
2545,2005-12-11,2005,12,11,9246,9494,6367,3711,5335,9166,2604,2093,4575,785,1914,8577,702,1069,5007,1817,4807,5135,6334,8631,8987,4292,168
2546,2005-12-14,2005,12,14,7952,9769,508,5234,4741,4356,5878,7468,7454,9754,6193,860,3834,615,1157,7725,9082,6543,1279,4955,7275,47,4075
2547,2005-12-17,2005,12,17,4522,9194,3232,2180,1018,5098,5497,3377,7267,7970,3088,4714,4747,4822,3349,4426,7089,2609,8271,128,6680,5000,3646
2548,2005-12-18,2005,12,18,4427,8363,7120,1501,5943,2066,7142,8200,2289,2527,8213,8351,7632,9759,5553,7408,7046,7307,7908,9745,2330,7023,4631
2549,2005-12-20,2005,12,20,2275,3548,7930,8372,7449,9395,5404,3560,5631,9877,5319,3428,4726,5178,5783,1617,3861,2548,7017,5010,4548,1660,6135
2550,2005-12-21,2005,12,21,2334,1023,2552,3533,8431,4349,9269,1667,8875,904,1192,377,6182,8225,2587,1690,9064,6764,4543,6059,8438,4415,8177
2551,2005-12-24,2005,12,24,8973,8218,6221,5873,1560,4404,8980,1211,4450,9386,5677,2533,775,4090,6602,9216,6915,9412,3772,6677,3211,3883,2683
2552,2005-12-25,2005,12,25,322,8636,8732,8917,1462,3356,3488,285,8500,5820,153,9634,5505,6254,5245,8033,6837,696,5552,6917,7342,1947,9511
2553,2005-12-28,2005,12,28,8283,2457,1684,659,5152,968,127,5212,9700,2983,9112,2132,3039,8139,629,4485,1704,1586,7870,5919,1979,8992,5774
2554,2005-12-31,2005,12,31,8331,1330,3626,4279,9121,3812,7193,6296,2203,7128,8733,1198,3774,2827,7336,3286,5425,9271,8564,2852,2326,6459,726
2555,2006-01-01,2006,1,1,6755,9058,2194,4116,5270,4625,9719,921,3376,7210,3840,3143,6504,7078,4728,2977,6954,1147,679,4471,5337,6299,1159
2556,2006-01-04,2006,1,4,2105,1928,883,5256,4497,2645,3911,6733,2541,882,1970,7610,470,4223,1445,223,3366,9885,4208,7013,8135,777,1009
2557,2006-01-07,2006,1,7,7867,8579,4241,2364,324,5892,6136,7805,7286,4080,7611,9845,9998,2194,2220,1077,4124,6384,9018,2702,7371,6938,3417
2558,2006-01-08,2006,1,8,5370,3228,1606,8004,8009,2061,809,8946,946,3329,1024,1420,3676,6490,3523,7599,3186,4429,3993,5343,4629,802,7423
2559,2006-01-11,2006,1,11,1798,3017,4956,4216,9707,9917,1456,1,2724,3659,4718,8715,4974,6858,6138,8775,3541,6999,8865,7102,6524,7128,9263
2560,2006-01-14,2006,1,14,5370,649,5713,9581,9138,3696,246,2818,6699,9863,7039,5467,3115,2215,1513,9201,1204,3074,347,1800,2520,9082,3463
2561,2006-01-15,2006,1,15,6171,5096,2635,3372,9927,876,5441,7872,5084,1345,2493,9471,7740,7564,5314,6980,4749,1777,232,7935,7399,2216,4982
2562,2006-01-18,2006,1,18,5543,6046,3597,1505,4182,188,4034,7475,9913,7187,1147,5784,5149,7917,4810,3671,4797,502,3580,9448,2093,5741,8380
2563,2006-01-21,2006,1,21,6973,4609,4454,8957,6830,6702,4032,9020,9660,1047,9394,4308,7115,1190,4617,6401,2477,9526,5028,4337,4157,8621,7084
2564,2006-01-22,2006,1,22,349,5085,2951,7899,983,638,3461,4566,5557,4628,9262,3905,4202,9421,3147,5319,2578,3656,5751,7387,1432,5322,1039
2565,2006-01-24,2006,1,24,4553,9590,2598,905,4948,2199,3663,5692,6439,1719,7358,8327,7505,8812,9238,9092,2434,9117,3458,9348,2794,5802,7617
2566,2006-01-25,2006,1,25,2333,2195,5741,2416,9188,6968,9589,9471,6043,8046,5334,6925,5332,6675,6783,5252,9913,3698,2017,4366,2753,4182,5018
2567,2006-01-28,2006,1,28,2728,8170,9155,3275,4831,7468,3032,6294,4587,5452,7578,5949,3512,2600,8184,2867,7404,5330,3677,6776,4606,3794,3598
2568,2006-01-29,2006,1,29,108,6583,1258,8270,9965,9430,8038,8676,6460,6097,1387,6413,7026,1235,2338,7413,3013,5384,5942,7459,1803,5718,7704
2569,2006-01-31,2006,1,31,2978,786,8533,3184,4606,9971,6828,7324,3437,2873,1974,3893,204,9119,8836,9405,2868,6948,1937,9837,7535,6847,71
2570,2006-02-01,2006,2,1,6064,3771,8883,4918,2210,8506,7382,9999,9115,2965,6049,7399,3029,6032,3337,9600,9208,7966,3539,30,8408,819,2197
2571,2006-02-04,2006,2,4,8595,7079,9383,9922,484,7205,9491,9300,7476,2998,8950,8524,2212,9939,6696,7996,540,2897,9437,2480,5467,4042,916
2572,2006-02-05,2006,2,5,7048,6391,7368,4686,1090,2785,3438,8284,8197,2033,891,3414,5452,8777,8469,385,8525,9563,6583,999,5129,7370,9572
2573,2006-02-07,2006,2,7,9464,9204,1067,950,5138,7605,25,8734,3148,1468,61,8401,7279,7479,9041,1268,9271,1039,6232,7126,6938,3593,6616
2574,2006-02-08,2006,2,8,1950,8150,5992,5686,3627,5358,1168,1438,3901,1047,4146,8576,8189,2172,9723,6762,6597,546,8905,1419,6818,8211,3509
2575,2006-02-11,2006,2,11,343,6431,5925,5708,9057,8186,2741,6261,7449,1733,6581,9377,7526,1138,4549,208,8280,9061,9604,7215,2977,4574,9565
2576,2006-02-12,2006,2,12,1459,5857,5370,6593,9009,4408,2902,56,5734,7849,9035,4600,4236,7358,8077,1395,6400,8424,2724,6860,9192,9682,6185
2577,2006-02-15,2006,2,15,2118,7810,4325,9559,8412,1028,5122,5740,6244,719,9555,797,134,4407,9721,5304,8670,9984,9757,620,2042,1452,5281
2578,2006-02-18,2006,2,18,8917,4,3811,4133,5,3032,112,6646,3101,1633,6273,1692,4480,3056,8000,2736,7554,608,8131,6566,9089,4164,2194
2579,2006-02-19,2006,2,19,2307,7515,885,3276,724,4277,9254,9285,7820,2265,3092,5589,2416,1600,8738,1352,1118,4759,2204,4394,8142,9043,7033
2580,2006-02-22,2006,2,22,9744,7014,3731,7614,9168,7630,6359,2649,2634,2381,1323,3878,696,3719,9926,9011,8592,3472,7234,1900,7496,1008,8057
2581,2006-02-25,2006,2,25,7233,6989,8395,7165,2233,9340,1192,7348,3031,2017,6444,163,2461,1603,269,7865,5386,4746,8764,6523,1203,1321,9719
2582,2006-02-26,2006,2,26,7315,7069,1199,2868,3213,8535,3840,8593,3105,4825,3035,825,546,56,8499,1901,2980,2777,6957,7536,9609,518,6813
2583,2006-02-28,2006,2,28,6599,3819,4378,9279,6496,5005,5822,6855,4815,7010,6220,4974,8183,3805,9288,2474,7982,2866,2236,8827,4392,4781,1944
2584,2006-03-01,2006,3,1,3150,2721,6891,3491,5238,336,3233,1511,3024,4437,8535,8175,9870,3286,3192,1634,3409,9519,6881,3198,1323,1366,7737
2585,2006-03-04,2006,3,4,9464,9907,4692,8059,5073,6077,2064,7874,9694,5710,6979,447,4408,5378,9706,7658,8403,5581,9193,6371,6656,2042,1463
2586,2006-03-05,2006,3,5,6201,2125,6448,898,4928,2235,4754,2136,4068,7716,6363,8290,3004,5945,3550,1428,1980,8108,8520,5312,3231,8694,9825
2587,2006-03-08,2006,3,8,3063,1595,1955,6634,3773,9633,5379,8454,7405,1987,5971,7155,5921,9447,2728,4178,6288,3675,7378,4342,3354,1374,8808
2588,2006-03-11,2006,3,11,4308,7920,955,2855,4648,4590,1743,2134,6736,743,5164,1149,3925,2965,1902,9997,7772,6550,5881,1767,8588,3767,4326
2589,2006-03-12,2006,3,12,2343,6873,2825,9741,8774,3134,6138,7552,5826,8810,9081,4024,8164,8783,3283,413,2629,9660,5193,5944,5370,5765,5529
2590,2006-03-14,2006,3,14,9822,8126,8623,1434,9261,5689,9217,8244,2198,9571,2096,8339,4105,9230,3937,9461,1896,3968,677,5559,725,7172,8800
2591,2006-03-15,2006,3,15,9385,9567,7745,6882,1736,6747,6711,9846,4867,1060,1406,2960,2268,4222,3866,6733,66,4718,5768,6490,3839,7450,7767
2592,2006-03-18,2006,3,18,9310,1360,4418,9044,8,9192,9594,6618,5186,7305,4787,273,1953,6708,3210,4292,160,6941,6135,6171,6159,7666,3333
2593,2006-03-19,2006,3,19,6941,5590,2352,1018,9490,3066,7480,8206,2875,6028,5362,9765,2030,9498,174,9870,7551,6312,8458,3284,9114,2079,8474
2594,2006-03-22,2006,3,22,2352,4910,1347,3205,3847,4398,1267,9231,6701,2298,9959,1965,1302,2333,3375,729,3955,9070,8254,2364,7879,1513,1582
2595,2006-03-25,2006,3,25,7604,1614,4145,5745,3584,9329,6700,6400,4645,7642,5127,8827,2012,6677,9885,4462,7284,5522,924,6813,2760,2044,1709
2596,2006-03-26,2006,3,26,4507,4980,3198,2172,3266,2422,6199,2522,9134,2511,2310,5439,5803,2381,678,1852,8040,4602,750,6418,7689,2437,1390
2597,2006-03-28,2006,3,28,7009,2901,3588,2874,3227,9211,4607,1947,9794,1885,9314,8673,6792,3260,465,9637,9642,5578,4134,3033,1274,5503,7698
2598,2006-03-29,2006,3,29,8320,5531,3342,727,2965,3666,4072,9993,1354,9579,9626,481,8409,7677,4313,7045,3126,2092,8340,5852,8911,9960,3091
2599,2006-04-01,2006,4,1,8406,9071,7649,3326,7530,6383,6997,8152,2715,7784,5439,6025,9210,6102,6396,5841,2004,2322,6256,741,6145,9493,7051
2600,2006-04-02,2006,4,2,8559,854,3850,2698,5884,1916,5611,7377,6056,9724,2068,743,3046,6256,8338,736,9194,7052,2309,2813,4951,2225,3816
2601,2006-04-05,2006,4,5,8279,321,418,7792,5408,9321,2260,2243,1467,9368,3104,9861,3569,1464,4149,1380,4844,5769,790,4847,1760,4159,2517
2602,2006-04-08,2006,4,8,5508,9143,3404,4387,6776,4556,6807,4960,6249,7765,8090,2572,9698,7188,7595,4242,2986,3656,8083,68,2325,5043,7304
2603,2006-04-09,2006,4,9,8943,596,1264,4630,9191,4922,9231,2314,5597,2456,8122,8852,3488,2658,9627,2453,4158,5966,4362,4102,9730,4893,40
2604,2006-04-12,2006,4,12,8986,4817,1935,4246,730,7329,4839,7538,8519,2359,3903,3614,8302,7192,8850,6253,2954,7783,6670,7056,4795,7794,9119
2605,2006-04-15,2006,4,15,3816,1066,5599,7288,7223,4333,2091,6163,2762,9661,6770,8231,7934,8697,722,1179,4482,4558,7170,5621,8218,9462,9899
2606,2006-04-16,2006,4,16,2546,6391,8915,5333,8335,1878,7986,8828,9876,4547,8216,63,3242,3672,2250,583,9550,7123,3174,8115,3805,2523,4932
2607,2006-04-19,2006,4,19,9001,6040,3013,533,8725,7372,7781,3657,500,743,7779,8117,3920,1278,3779,1796,2229,7888,9653,9994,1507,8307,2946
2608,2006-04-22,2006,4,22,4491,639,945,7510,6441,4374,4504,1461,4421,1883,1576,644,8796,1896,4232,6287,8189,4957,8510,8208,4540,3971,2764
2609,2006-04-23,2006,4,23,1209,6891,9068,7050,4459,4041,4799,5472,9570,6542,2948,7037,8036,8663,4624,4677,1077,238,5690,208,3088,3655,6231
2610,2006-04-25,2006,4,25,9289,3444,280,527,2620,1694,5140,8070,9505,5624,6307,3951,3811,2824,4517,1907,7060,342,2508,7072,1778,2310,8501
2611,2006-04-26,2006,4,26,2362,2582,2292,9807,3750,7634,7616,5611,7093,7048,1942,4083,2667,2991,9468,1015,5686,4179,7682,4874,885,2015,8248
2612,2006-04-29,2006,4,29,1145,5241,652,6799,4558,4439,6915,8536,5256,7999,4416,6339,111,1964,6773,2059,9051,8311,4675,1925,5387,1483,9969
2613,2006-04-30,2006,4,30,3638,6369,1610,4965,5882,8068,2240,7652,8831,3625,1973,6698,9774,1316,453,6646,7711,9231,9303,9069,6539,4709,994
2614,2006-05-03,2006,5,3,7362,4949,8177,8131,8623,9258,7393,7637,5274,3807,9142,6846,4147,7730,4555,2314,4456,8070,7335,2294,738,6995,2022
2615,2006-05-06,2006,5,6,157,7717,2777,2509,9049,8782,9942,8125,190,56,1471,2753,2628,662,4648,1775,7871,3667,1958,5766,9447,5070,9689
2616,2006-05-07,2006,5,7,9177,7329,5942,1020,2410,9208,6344,1046,1003,5859,4285,7331,6491,7540,5773,1476,2048,9189,1786,263,5103,8053,2413
2617,2006-05-10,2006,5,10,6991,9669,3163,129,2972,7661,9721,4427,3606,7159,9610,3257,8754,3484,1948,751,1703,4043,7474,5633,7461,8241,754
2618,2006-05-13,2006,5,13,9270,8208,1089,2136,8809,301,5952,5688,5095,1523,6306,111,9779,4929,7861,1795,1250,2205,9449,5531,3503,1548,3036
2619,2006-05-14,2006,5,14,4514,5315,8807,3084,7552,2985,108,6479,6338,844,5307,8894,4901,7660,5438,3829,4136,2198,9630,4372,6328,8899,2049
2620,2006-05-16,2006,5,16,1878,7501,1545,179,9447,8867,2162,2464,1870,7711,7588,1105,8683,3874,2483,6572,9009,8979,3282,3639,6937,877,5066
2621,2006-05-17,2006,5,17,2000,5451,6582,9766,9941,7343,917,7789,6767,3783,4028,3363,8747,1021,9540,5739,1796,9566,7686,1418,8027,9584,7199
2622,2006-05-20,2006,5,20,4006,5968,2080,8482,9367,706,304,3238,9468,22,1088,4354,7762,3752,344,3692,8648,149,8749,4552,9361,2981,1079
2623,2006-05-21,2006,5,21,5068,3823,5836,7862,5287,3937,3951,8469,9755,8340,9663,8384,234,1560,4325,3579,9877,1386,9322,1344,1652,3216,7413
2624,2006-05-24,2006,5,24,4245,4545,4894,3292,9245,185,6966,2358,3062,1654,8691,3966,2159,2376,1549,2027,9473,4299,4759,3706,767,7418,1322
2625,2006-05-27,2006,5,27,5558,6403,7966,1560,2937,6087,671,3861,4271,9895,9059,1314,1590,3361,7076,4835,2738,7248,8664,1450,1368,9160,1986
2626,2006-05-28,2006,5,28,9083,4352,7219,9186,2504,6245,3616,8830,822,7260,6191,8560,3276,6914,3579,4451,717,6437,2760,2858,9965,7072,1209
2627,2006-05-30,2006,5,30,7240,6349,6524,3004,2674,5704,8431,8930,2185,2555,4069,7022,3805,430,2042,4879,1739,3719,6851,5805,9488,8677,5079
2628,2006-05-31,2006,5,31,1159,1916,5040,783,1595,4354,3788,8790,9852,3158,157,179,5079,449,8691,771,8306,2874,3691,7329,3545,5534,1750
2629,2006-06-03,2006,6,3,9503,731,2785,3696,2377,355,7938,4086,8276,8683,556,3140,9547,8816,1807,6676,3544,7957,9741,2392,7866,756,1118
2630,2006-06-04,2006,6,4,4058,7522,6461,9955,3751,8353,1442,7702,1437,7455,7160,6404,2089,329,3785,6005,6857,4767,5012,6988,2190,8039,9626
2631,2006-06-07,2006,6,7,5754,4894,4702,8966,334,4598,2893,9530,1700,9849,4281,5069,7314,5660,6086,3440,5958,2583,8066,9574,2853,4109,827
2632,2006-06-10,2006,6,10,5474,2200,2982,1530,8581,1944,461,8553,2501,4486,5186,4542,4283,4945,1202,4185,1047,6533,4358,4040,5453,3741,9087
2633,2006-06-11,2006,6,11,6359,2116,5937,4978,5494,6923,6550,3509,2577,422,2905,8946,610,7863,2589,1655,4353,6303,7232,5409,8111,7063,6916
2634,2006-06-14,2006,6,14,6936,8443,506,8809,5910,5953,1440,2311,1088,1736,5440,5389,584,6603,5634,7251,2973,3164,1183,605,1389,8261,4787
2635,2006-06-17,2006,6,17,1777,3029,1903,4549,4154,8070,4718,9782,9126,1828,328,3505,3767,1823,959,3719,2097,9333,5581,2036,8034,5862,8443
2636,2006-06-18,2006,6,18,8393,510,5837,4469,50,9712,3375,9648,8017,394,2578,6615,428,278,6565,133,7976,5035,9109,2513,1723,8029,3781
2637,2006-06-21,2006,6,21,9659,9194,7138,7824,5225,3768,5323,6689,9602,794,2149,4853,1406,300,2953,8821,7326,4302,891,8936,3693,5651,473
2638,2006-06-24,2006,6,24,8828,3766,8541,8983,2872,8554,7719,6659,4721,8059,6551,33,9215,2189,5299,5991,5446,8231,7933,4453,9709,3328,2607
2639,2006-06-25,2006,6,25,6273,4677,1209,2154,6916,9019,6271,5469,3165,3678,9864,946,7210,5716,9931,1559,6869,6454,6828,2220,1125,8278,6322
2640,2006-06-27,2006,6,27,2555,2230,7557,8079,6378,3295,2974,8955,9140,131,20,564,4759,3989,9991,7560,4624,8176,2877,7101,7153,5813,2492
2641,2006-06-28,2006,6,28,6831,8321,5206,7315,7070,199,1491,2307,8956,927,1880,1340,4821,2810,4591,2205,4523,8621,6667,5733,754,9524,905
2642,2006-07-01,2006,7,1,8572,953,5701,114,5297,9687,8902,9522,8982,503,6275,1288,8377,2205,9810,1753,1096,4024,2402,2780,2265,9709,7197
2643,2006-07-02,2006,7,2,9219,7765,1242,5210,3249,4419,2565,4571,8131,7764,8374,2847,5839,7017,7125,7767,3293,2772,6424,2704,6204,5987,2311
2644,2006-07-05,2006,7,5,1740,1955,5025,2038,7252,7112,7247,7779,3066,7381,5289,5343,3273,4426,3021,8358,2696,402,8839,6924,3571,6826,9190
2645,2006-07-08,2006,7,8,4807,7901,8039,1064,8656,9091,1214,1194,2579,3721,7815,6477,3504,6779,4913,8095,1697,6970,8204,3566,118,5551,7556
2646,2006-07-09,2006,7,9,6981,6638,1788,9352,2847,399,9435,995,6459,909,4008,4546,7835,1497,486,976,7895,586,6608,7089,7671,2524,7663
2647,2006-07-12,2006,7,12,9533,3602,8045,6819,2518,7788,848,4198,2313,220,1267,1187,8088,519,2528,2234,4553,5079,9880,6376,7850,7056,5381
2648,2006-07-15,2006,7,15,9262,4476,6950,2334,2740,909,6050,5706,8040,4290,4103,8448,6960,3749,1027,5976,4959,8697,2667,9190,7986,1070,977
2649,2006-07-16,2006,7,16,8031,6483,7273,1020,3378,3609,7377,828,473,9619,6020,7919,9718,1603,5281,4102,3664,685,4732,221,933,8342,3311
2650,2006-07-19,2006,7,19,1899,3922,2255,8932,5462,8776,4450,2962,9090,8987,7910,8958,4979,6255,9560,8299,4800,1765,1506,2703,3888,961,2153
2651,2006-07-22,2006,7,22,2890,7445,6374,485,9207,188,3419,222,961,8302,7210,9936,6979,4007,7483,9633,143,3605,7302,6555,7588,4970,2292
2652,2006-07-23,2006,7,23,2722,6808,7788,3740,2618,5001,4869,411,7,1034,9157,8402,6427,156,3353,2690,3426,8676,3999,6512,5193,5005,2941
2653,2006-07-25,2006,7,25,2797,7293,504,510,763,642,2418,2728,3887,2684,5925,5017,408,7704,2783,6620,1452,4882,8776,230,9397,7497,6786
2654,2006-07-26,2006,7,26,4804,3268,2068,4706,7289,7098,1173,5183,7057,6144,3465,3280,6590,451,3759,9014,566,6637,8940,4332,8168,4899,2216
2655,2006-07-29,2006,7,29,5265,3778,7224,4110,1011,4969,1803,7791,1922,9152,5140,8818,1748,1424,4409,6241,5758,5050,4868,572,637,7483,6538
2656,2006-07-30,2006,7,30,8381,4576,2362,2005,7455,4427,3232,7964,8461,1376,3410,9073,2527,2557,6013,4547,5124,1342,1591,100,4916,3708,5564
2657,2006-08-02,2006,8,2,3861,6632,3665,5813,7558,8486,6522,8002,7505,6928,3754,2500,9093,3592,5497,8459,97,6356,1851,9835,6965,6193,619
2658,2006-08-05,2006,8,5,835,389,7892,4993,8379,5296,8794,2971,1811,8086,6466,5919,5978,9218,1676,8531,3031,2901,9339,5783,3874,2774,8374
2659,2006-08-06,2006,8,6,372,8735,7006,9465,2861,4374,2935,4882,8262,7812,948,4143,5539,2891,4755,9430,4487,884,1699,7630,9121,2330,2842
2660,2006-08-09,2006,8,9,5721,5722,6967,3096,4716,6049,1423,6085,2225,6947,6957,6218,6872,8290,159,1952,6776,5290,2911,9394,1827,9895,1483
2661,2006-08-12,2006,8,12,150,622,7299,5804,4159,5384,7088,1746,3386,211,2601,8078,2389,3721,1327,569,1654,8564,6777,5211,9762,816,1945
2662,2006-08-13,2006,8,13,8221,2672,3353,8106,2950,3297,8027,5731,2859,4763,9109,3273,7277,76,5435,9197,9514,9311,6227,8766,3868,7881,3823
2663,2006-08-16,2006,8,16,7413,7270,8696,696,3616,8886,2158,8782,1081,2971,7502,8860,5141,1211,7564,8921,5526,3312,1305,8155,6070,4096,9171
2664,2006-08-19,2006,8,19,7561,2606,9288,6272,3741,8858,8561,4302,8357,7257,1327,6960,1901,9898,4477,675,2295,7992,1028,7606,169,4885,9066
2665,2006-08-20,2006,8,20,196,7081,3137,5766,4812,6657,7339,3268,2191,4815,2074,760,7718,8363,2308,7259,6538,9164,7318,90,6019,5129,1488
2666,2006-08-23,2006,8,23,450,4391,4413,7864,62,8056,5496,2863,3665,1738,861,2269,2176,8189,2453,7959,8123,8976,3440,7482,6536,5742,7236
2667,2006-08-26,2006,8,26,7321,5752,4563,9054,1997,5398,1786,9109,1596,8884,5898,4149,8383,8808,3497,4475,6117,1225,7795,8487,6562,6951,4902
2668,2006-08-27,2006,8,27,8727,2862,9355,1736,3971,615,8454,7162,4720,3232,7026,9154,7629,988,9276,9892,5449,7897,3596,3137,9531,2037,3041
2669,2006-08-30,2006,8,30,7937,8392,3168,2724,928,6952,9117,1439,7932,314,1732,5733,261,5581,368,4545,4343,4181,3780,4380,1882,1534,8239
2670,2006-09-02,2006,9,2,2318,1727,7462,106,7774,2652,657,9881,9714,8425,622,5684,4446,6777,6487,3790,9168,7457,1778,8522,8879,2100,3464
2671,2006-09-03,2006,9,3,7138,3084,9321,243,7684,949,1740,8399,8893,7767,7928,7837,1319,2362,9137,8297,836,9250,8473,3630,4383,7413,6048
2672,2006-09-05,2006,9,5,9350,2968,4956,1865,9543,9669,9522,5478,8779,3955,8941,9833,2208,9072,1155,9880,5976,1785,2606,9767,3613,3276,447
2673,2006-09-06,2006,9,6,9053,7903,5782,2885,5652,9345,5228,682,4956,3816,2889,4338,3872,3852,3168,5225,1794,8803,8345,6246,1662,1479,9802
2674,2006-09-09,2006,9,9,1890,7129,6216,6805,6160,6420,4256,6518,5434,3282,571,6089,4818,3726,693,8990,9433,282,6896,321,5835,6135,8213
2675,2006-09-10,2006,9,10,6685,7472,3200,9767,3406,9804,9330,991,1245,3559,551,1755,3844,193,5654,116,5269,6479,7991,2076,7875,8322,9760
2676,2006-09-13,2006,9,13,3293,998,1229,1175,4595,6367,1555,7112,9908,7263,9053,230,1489,5566,6305,2856,974,8113,8985,9487,589,3766,7801
2677,2006-09-16,2006,9,16,5113,672,2947,3378,5996,8938,2081,6839,9207,367,2508,6017,4028,5119,7337,78,9924,3568,6961,8325,8565,6893,4825
2678,2006-09-17,2006,9,17,8292,2150,6917,8941,8222,1024,2177,9416,5756,9339,5885,7285,8355,7895,4609,6425,2677,8435,3096,6867,2259,1147,6238
2679,2006-09-20,2006,9,20,7581,4504,8329,2899,2883,7349,7913,2509,9528,546,9632,1112,5204,2898,1313,7228,373,7966,7710,1400,2964,7890,5488
2680,2006-09-23,2006,9,23,9658,562,6893,6337,5528,4929,2725,7895,6210,7336,8277,9558,917,9090,7140,2613,6106,5195,5592,612,9807,7116,5216
2681,2006-09-24,2006,9,24,6392,6938,5310,9021,7728,9634,6593,2,525,4058,102,8500,73,14,6876,7329,9313,9829,7594,758,4947,1181,4856
2682,2006-09-27,2006,9,27,4859,7581,955,3738,5530,1126,5628,4079,4440,9701,7698,4190,7454,4545,4403,9426,4943,3735,3391,2883,6609,9774,5479
2683,2006-09-30,2006,9,30,6912,1321,4115,7906,1738,6804,6357,3189,5929,5363,7537,1360,4693,4291,5379,7755,4852,8368,7611,8377,2190,4608,2998
2684,2006-10-01,2006,10,1,6770,4332,6215,4039,5752,4552,3247,8237,120,1388,1774,4712,2099,8257,7154,1799,6513,3458,4825,7606,1437,7098,6641
2685,2006-10-04,2006,10,4,309,1587,6553,9291,8186,6485,5073,5296,3912,5980,13,4065,175,9384,3887,6951,315,6880,6663,4046,2756,2251,4092
2686,2006-10-07,2006,10,7,766,760,4570,6875,9265,1681,4177,9301,9816,9096,5756,9428,9004,2575,5838,8416,2669,2781,8664,5888,9078,1694,7993
2687,2006-10-08,2006,10,8,2737,2522,7058,2871,3853,4426,5772,3085,1612,9339,2864,270,9687,6162,2297,7214,6593,3945,1182,27,7673,373,8494
2688,2006-10-11,2006,10,11,9911,5130,7939,8263,6104,7610,9774,3529,501,7706,7516,5043,2900,5088,9434,328,4383,4816,9759,7837,7513,3650,3145
2689,2006-10-14,2006,10,14,1782,3557,6977,6648,4188,3737,8073,5873,4892,8966,536,1474,7200,297,7936,7786,1297,336,1586,4617,2440,5241,3304
2690,2006-10-15,2006,10,15,375,8093,2397,6194,9655,6564,5488,8415,204,192,5124,5622,3934,9889,9018,8535,7974,7125,3984,8172,2795,6020,6501
2691,2006-10-18,2006,10,18,5084,9600,7907,670,9590,454,2507,3861,5726,5614,8983,9840,9244,3985,5540,8119,7158,1632,2870,6396,3262,6226,6352
2692,2006-10-21,2006,10,21,2901,7176,3542,276,6549,7216,8778,8739,2741,3369,1725,9799,4733,9940,8112,7421,9269,9611,5372,3591,5764,7942,2269
2693,2006-10-22,2006,10,22,5801,710,4274,8172,4571,3472,5565,6666,7934,826,4460,8231,2831,2429,5466,6741,1553,8732,7568,5073,8489,1514,8177
2694,2006-10-25,2006,10,25,3247,874,5335,9935,9090,8665,8153,8000,5225,8911,9172,4009,9819,4603,7347,9184,3149,9575,6020,911,6537,9944,4207
2695,2006-10-28,2006,10,28,2940,3460,2036,9105,246,2101,5083,2806,9525,5440,766,4911,4538,5385,6229,8211,1435,6489,6255,4432,7829,3149,3977
2696,2006-10-29,2006,10,29,6552,3101,2247,3615,969,2069,5758,5635,66,1619,7868,7597,4724,2717,3456,3802,3519,3444,2149,5055,5667,1206,3171
2697,2006-11-01,2006,11,1,7648,254,7521,7478,5827,8091,582,5125,9173,3819,6516,5766,2057,1680,4967,3519,1060,3908,7307,3107,4776,7260,2605
2698,2006-11-04,2006,11,4,4818,2956,5431,7882,6443,5191,2805,774,5989,9401,7603,1087,9796,8359,1922,7910,2089,3175,3118,2135,429,5795,2836
2699,2006-11-05,2006,11,5,8787,9845,7216,4655,2353,3996,350,3657,431,3446,8102,8027,1515,4178,4438,7850,5114,2808,2150,972,7394,7557,1159
2700,2006-11-07,2006,11,7,7301,1254,766,799,4504,3091,1767,4984,480,3153,7270,5475,6814,8547,4847,5790,9298,9348,6627,1834,6075,9984,4591
2701,2006-11-08,2006,11,8,66,1348,7330,6664,461,7146,5315,1301,7611,3378,615,4937,3483,2829,387,4335,252,1623,6141,3582,2577,5811,1639
2702,2006-11-11,2006,11,11,1646,1920,759,5468,5441,31,6469,7917,5878,5704,2760,3671,4340,9617,6190,5359,6970,9920,2074,3155,8903,7266,2912
2703,2006-11-12,2006,11,12,4140,2485,2275,7942,642,1122,1895,9660,7448,1234,888,9792,2400,6105,7132,3435,3517,8782,8911,1612,804,2310,3807
2704,2006-11-15,2006,11,15,8900,9485,7729,8577,3636,2044,4567,681,9125,7904,3289,621,77,7816,409,5789,4150,628,3166,6735,6526,6520,4745
2705,2006-11-18,2006,11,18,8790,1852,7759,1305,648,65,3429,7415,9490,8164,1624,6658,7809,291,5204,3287,5191,6839,975,7861,7567,7208,7268
